ntasks,algo,freq,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
32,gilbert,1,5,25,0,688,24,3680,4,6136,14
32,gilbert,1,5,26,0,24,768,18928,11,37240,13
32,gilbert,1,5,27,0,832,0,9792,10,9568,10
32,gilbert,1,5,28,0,0,1328,13472,8,7712,10
32,gilbert,1,5,29,0,1392,0,49488,16,27600,16
32,gilbert,1,5,30,0,0,536,473456,16,477280,10
32,gilbert,1,5,31,0,408,0,160032,12,152496,6
32,rcb,1,1,0,0,446256,0,973624,3,1867984,3
32,rcb,1,1,1,0,439552,208896,1177872,3,1641504,3
32,rcb,1,1,2,0,415672,262144,1206216,3,1514608,3
32,rcb,1,1,3,0,301968,262144,1094576,3,1174400,3
32,rcb,1,1,4,0,418968,262144,1210536,3,1524400,3
32,rcb,1,1,5,0,333960,262144,1125528,3,1270744,3
32,rcb,1,1,6,0,264912,249952,1045328,3,1075328,3
32,rcb,1,1,7,0,230920,262144,1023528,3,960792,3
32,rcb,1,1,8,0,181376,129024,838800,3,944096,3
32,rcb,1,1,9,0,198224,192464,921152,3,932432,3
32,rcb,1,1,10,0,79744,79872,686984,3,686552,3
32,rcb,1,1,11,0,133856,159616,822896,3,770432,3
32,rcb,1,1,12,0,202624,226784,959872,3,910992,3
32,rcb,1,1,13,0,186440,247584,964488,3,841272,3
32,rcb,1,1,14,0,162800,211824,904048,3,804992,3
32,rcb,1,1,15,0,164280,235504,929208,3,785632,3
32,rcb,1,1,16,0,273824,238752,1042000,3,1111504,3
32,rcb,1,1,17,0,183552,176128,889104,3,904800,3
32,rcb,1,1,18,0,254560,262144,1047168,3,1028688,3
32,rcb,1,1,19,0,230880,262144,1023488,3,959008,3
32,rcb,1,1,20,0,241392,262144,1032960,3,992032,3
32,rcb,1,1,21,0,212288,262144,1001800,3,904448,3
32,rcb,1,1,22,0,141312,197008,868784,3,755328,3
32,rcb,1,1,23,0,142888,215040,886328,3,741936,3
32,rcb,1,1,24,0,181584,246232,958280,3,828088,3
32,rcb,1,1,25,0,126288,202752,859504,3,705568,3
32,rcb,1,1,26,0,177840,262144,969408,3,799656,3
32,rcb,1,1,27,0,167200,262144,958768,3,767680,3
32,rcb,1,1,28,0,176256,262144,968864,3,795056,3
32,rcb,1,1,29,0,166464,262144,957008,3,765632,3
32,rcb,1,1,30,0,103424,211240,844088,3,627200,3
32,rcb,1,1,31,0,51912,156672,735952,3,525712,3
32,rcb,1,2,0,0,287280,322000,2035936,3,1961536,3
32,rcb,1,2,1,0,398352,268800,1667664,3,1919840,3
32,rcb,1,2,2,0,25312,19624,887176,3,893176,3
32,rcb,1,2,3,0,44944,24912,686496,3,720368,3
32,rcb,1,2,4,0,32168,31464,912272,3,908344,3
32,rcb,1,2,5,0,24176,28824,734360,3,718296,3
32,rcb,1,2,6,0,137280,153344,857344,3,818832,3
32,rcb,1,2,7,0,146624,120520,740760,3,787288,3
32,rcb,1,2,8,0,23208,25704,687312,3,677648,3
32,rcb,1,2,9,0,23960,31064,602704,3,582464,3
32,rcb,1,2,10,0,10816,13248,553904,3,546128,3
32,rcb,1,2,11,0,10816,22768,514736,3,486496,3
32,rcb,1,2,12,0,18144,31904,537248,3,503952,3
32,rcb,1,2,13,0,24256,21416,458168,3,458600,3
32,rcb,1,2,14,0,8304,24896,467696,3,430176,3
32,rcb,1,2,15,0,11072,20688,421616,3,398200,3
32,rcb,1,2,16,0,32224,11008,646656,3,684800,3
32,rcb,1,2,17,0,30784,33280,615168,3,604160,3
32,rcb,1,2,18,0,15752,8256,538856,3,551024,3
32,rcb,1,2,19,0,20048,23240,513496,3,502816,3
32,rcb,1,2,20,0,22544,32096,548848,3,523920,3
32,rcb,1,2,21,0,25456,26064,486976,3,480288,3
32,rcb,1,2,22,0,19032,24912,465064,3,449120,3
32,rcb,1,2,23,0,19032,23096,430160,3,417944,3
32,rcb,1,2,24,0,20800,28600,454952,3,433976,3
32,rcb,1,2,25,0,15648,23280,420624,3,400096,3
32,rcb,1,2,26,0,13320,23920,400904,3,375600,3
32,rcb,1,2,27,0,10360,17720,370352,3,351600,3
32,rcb,1,2,28,0,9456,18656,388912,3,366240,3
32,rcb,1,2,29,0,7880,15168,364168,3,345376,3
32,rcb,1,2,30,0,8928,14456,339800,3,324776,3
32,rcb,1,2,31,0,0,13048,13048,1,13048,1
32,rcb,1,3,0,0,116200,0,1473352,3,1701152,3
32,rcb,1,3,1,0,8992,112280,1381944,3,1167152,3
32,rcb,1,3,2,0,5496,3664,862920,3,861088,3
32,rcb,1,3,3,0,5048,6448,668520,3,659192,3
32,rcb,1,3,4,0,3672,3344,432056,2,432392,2
32,rcb,1,3,5,0,1304,4616,341904,2,338560,2
32,rcb,1,3,6,0,15040,2080,551456,3,571344,3
32,rcb,1,3,7,0,2968,15992,282080,2,268944,2
32,rcb,1,3,8,0,0,1560,1560,1,1560,1
32,rcb,1,3,9,0,0,1304,1304,1,1304,1
32,rcb,1,3,10,0,1352,0,263832,2,265192,2
32,rcb,1,3,11,0,0,1352,1352,1,1352,1
32,rcb,1,3,12,0,2712,1144,233536,2,235120,2
32,rcb,1,3,13,0,2600,2600,214288,2,214288,2
32,rcb,1,3,14,0,1376,1136,202960,2,203192,2
32,rcb,1,3,15,0,1376,2424,188936,2,187872,2
32,rcb,1,3,16,0,3200,1488,327824,2,329552,2
32,rcb,1,3,17,0,2952,2952,278928,2,278928,2
32,rcb,1,3,18,0,1424,1464,267848,2,267808,2
32,rcb,1,3,19,0,1424,2696,235960,2,234672,2
32,rcb,1,3,20,0,2776,2776,242992,2,242992,2
32,rcb,1,3,21,0,1000,2680,220768,2,219072,2
32,rcb,1,3,22,0,1456,2552,208616,2,207504,2
32,rcb,1,3,23,0,0,2472,2472,1,2472,1
32,rcb,1,3,24,0,0,912,912,1,912,1
32,rcb,1,3,25,0,0,856,856,1,856,1
32,rcb,1,3,26,0,0,0,0,0,0,0
32,rcb,1,3,27,0,0,0,0,0,0,0
32,rcb,1,3,28,0,0,1576,1576,1,1576,1
32,rcb,1,3,29,0,0,0,0,0,0,0
32,rcb,1,3,30,0,0,0,0,0,0,0
32,rcb,1,3,31,0,0,0,0,0,0,0
32,rcb,1,4,0,0,18120,0,1608264,3,1639360,3
32,rcb,1,4,1,0,4480,16120,547416,2,535760,2
32,rcb,1,4,2,0,0,1848,1848,1,1848,1
32,rcb,1,4,3,0,1824,1400,330320,2,330744,2
32,rcb,1,4,4,0,1680,1680,428736,2,428736,2
32,rcb,1,4,5,0,1304,1304,335248,2,335248,2
32,rcb,1,4,6,0,1096,1096,282416,2,282416,2
32,rcb,1,4,7,0,976,976,251936,2,251936,2
32,rcb,1,4,8,0,1560,1560,319856,2,318288,2
32,rcb,1,4,9,0,1304,1304,269248,2,267928,2
32,rcb,1,4,10,0,0,1544,1544,1,1544,1
32,rcb,1,4,11,0,0,1320,1320,1,1320,1
32,rcb,1,4,12,0,0,1152,1152,1,1152,1
32,rcb,1,4,13,0,0,1040,1040,1,1040,1
32,rcb,1,4,14,0,0,0,0,0,0,0
32,rcb,1,4,15,0,0,0,0,0,0,0
32,rcb,1,4,16,0,0,0,0,0,0,0
32,rcb,1,4,17,0,0,0,0,0,0,0
32,rcb,1,4,18,0,0,0,0,0,0,0
32,rcb,1,4,19,0,0,0,0,0,0,0
32,rcb,1,4,20,0,0,0,0,0,0,0
32,rcb,1,4,21,0,0,0,0,0,0,0
32,rcb,1,4,22,0,0,0,0,0,0,0
32,rcb,1,4,23,0,0,0,0,0,0,0
32,rcb,1,4,24,0,0,0,0,0,0,0
32,rcb,1,4,25,0,0,0,0,0,0,0
32,rcb,1,4,26,0,0,0,0,0,0,0
32,rcb,1,4,27,0,0,0,0,0,0,0
32,rcb,1,4,28,0,0,0,0,0,0,0
32,rcb,1,4,29,0,0,0,0,0,0,0
32,rcb,1,4,30,0,0,0,0,0,0,0
32,rcb,1,4,31,0,0,0,0,0,0,0
32,rcb,1,5,0,0,3232,0,816472,2,819712,2
32,rcb,1,5,1,0,0,3232,3232,1,3232,1
32,rcb,1,5,2,0,0,0,0,0,0,0
32,rcb,1,5,3,0,0,0,0,0,0,0
32,rcb,1,5,4,0,0,0,0,0,0,0
32,rcb,1,5,5,0,0,0,0,0,0,0
32,rcb,1,5,6,0,0,0,0,0,0,0
32,rcb,1,5,7,0,0,0,0,0,0,0
32,rcb,1,5,8,0,1592,0,316760,2,318368,2
32,rcb,1,5,9,0,0,1592,1592,1,1592,1
32,rcb,1,5,10,0,0,0,0,0,0,0
32,rcb,1,5,11,0,0,0,0,0,0,0
32,rcb,1,5,12,0,0,0,0,0,0,0
32,rcb,1,5,13,0,0,0,0,0,0,0
32,rcb,1,5,14,0,0,0,0,0,0,0
32,rcb,1,5,15,0,0,0,0,0,0,0
32,rcb,1,5,16,0,0,0,0,0,0,0
32,rcb,1,5,17,0,0,0,0,0,0,0
32,rcb,1,5,18,0,0,0,0,0,0,0
32,rcb,1,5,19,0,0,0,0,0,0,0
32,rcb,1,5,20,0,0,0,0,0,0,0
32,rcb,1,5,21,0,0,0,0,0,0,0
32,rcb,1,5,22,0,0,0,0,0,0,0
32,rcb,1,5,23,0,0,0,0,0,0,0
32,rcb,1,5,24,0,0,0,0,0,0,0
32,rcb,1,5,25,0,0,0,0,0,0,0
32,rcb,1,5,26,0,0,0,0,0,0,0
32,rcb,1,5,27,0,0,0,0,0,0,0
32,rcb,1,5,28,0,1576,0,172648,2,172648,2
32,rcb,1,5,29,0,0,1576,1576,1,1576,1
32,rcb,1,5,30,0,0,0,0,0,0,0
32,rcb,1,5,31,0,0,0,0,0,0,0
32,rcbincr,1,1,0,0,447488,0,974856,3,1871680,3
32,rcbincr,1,1,1,0,431104,210944,1171472,3,1614072,3
32,rcbincr,1,1,2,0,414720,262144,1205264,3,1511696,3
32,rcbincr,1,1,3,0,322560,262144,1115168,3,1236384,3
32,rcbincr,1,1,4,0,418992,262144,1210560,3,1524448,3
32,rcbincr,1,1,5,0,338496,262144,1130064,3,1284416,3
32,rcbincr,1,1,6,0,269488,244736,1044688,3,1094400,3
32,rcbincr,1,1,7,0,245664,256000,1032128,3,1011392,3
32,rcbincr,1,1,8,0,183960,133120,845480,3,947744,3
32,rcbincr,1,1,9,0,199080,194608,924152,3,932840,3
32,rcbincr,1,1,10,0,84000,82944,694312,3,696256,3
32,rcbincr,1,1,11,0,131600,166944,827968,3,756256,3
32,rcbincr,1,1,12,0,203280,227872,961616,3,911872,3
32,rcbincr,1,1,13,0,196576,247024,974064,3,872352,3
32,rcbincr,1,1,14,0,161280,213184,903888,3,799008,3
32,rcbincr,1,1,15,0,167040,239104,935568,3,790256,3
32,rcbincr,1,1,16,0,261856,246112,1037392,3,1068096,3
32,rcbincr,1,1,17,0,168448,171008,868880,3,864480,3
32,rcbincr,1,1,18,0,251168,262144,1043776,3,1018496,3
32,rcbincr,1,1,19,0,234624,262144,1027232,3,970288,3
32,rcbincr,1,1,20,0,238560,262144,1030128,3,983488,3
32,rcbincr,1,1,21,0,213360,262144,1002872,3,907648,3
32,rcbincr,1,1,22,0,145408,196256,872128,3,768384,3
32,rcbincr,1,1,23,0,140848,214016,883264,3,736824,3
32,rcbincr,1,1,24,0,185968,250816,967248,3,836640,3
32,rcbincr,1,1,25,0,124528,202752,857744,3,700256,3
32,rcbincr,1,1,26,0,175032,262144,966600,3,791184,3
32,rcbincr,1,1,27,0,166056,262144,957624,3,764208,3
32,rcbincr,1,1,28,0,174624,262144,967232,3,790152,3
32,rcbincr,1,1,29,0,163200,262144,953744,3,755824,3
32,rcbincr,1,1,30,0,103424,212856,845704,3,625552,3
32,rcbincr,1,1,31,0,50264,156672,734304,3,520752,3
32,rcbincr,1,2,0,0,287280,321552,2037952,3,1964456,3
32,rcbincr,1,2,1,0,402144,263760,1645344,3,1915272,3
32,rcbincr,1,2,2,0,30832,24192,895248,3,903264,3
32,rcbincr,1,2,3,0,39920,42320,740480,3,729056,3
32,rcbincr,1,2,4,0,35224,30856,914720,3,918192,3
32,rcbincr,1,2,5,0,28424,38312,757296,3,730624,3
32,rcbincr,1,2,6,0,21896,32600,641056,3,613136,3
32,rcbincr,1,2,7,0,20336,26192,562368,3,544448,3
32,rcbincr,1,2,8,0,20272,19656,675288,3,671880,3
32,rcbincr,1,2,9,0,20192,27608,592872,3,572024,3
32,rcbincr,1,2,10,0,6760,9024,548008,3,540560,3
32,rcbincr,1,2,11,0,10816,14536,487176,3,475552,3
32,rcbincr,1,2,12,0,15624,27384,529344,3,500064,3
32,rcbincr,1,2,13,0,13328,21184,468624,3,447440,3
32,rcbincr,1,2,14,0,6920,19248,454776,3,425920,3
32,rcbincr,1,2,15,0,5536,14312,407912,3,386288,3
32,rcbincr,1,2,16,0,44400,5344,614224,3,688328,3
32,rcbincr,1,2,17,0,42240,36000,609120,3,615824,3
32,rcbincr,1,2,18,0,24344,12024,544400,3,566256,3
32,rcbincr,1,2,19,0,27208,35576,540576,3,519440,3
32,rcbincr,1,2,20,0,30816,35856,555120,3,539328,3
32,rcbincr,1,2,21,0,27072,30432,495072,3,482896,3
32,rcbincr,1,2,22,0,21840,32208,484896,3,459936,3
32,rcbincr,1,2,23,0,20384,25904,432256,3,417136,3
32,rcbincr,1,2,24,0,18224,26736,450080,3,427696,3
32,rcbincr,1,2,25,0,13192,19920,411224,3,392552,3
32,rcbincr,1,2,26,0,16280,22592,396824,3,380200,3
32,rcbincr,1,2,27,0,10360,18056,368320,3,348968,3
32,rcbincr,1,2,28,0,4728,12296,374544,3,355152,3
32,rcbincr,1,2,29,0,4728,10328,349616,3,334224,3
32,rcbincr,1,2,30,0,8928,12840,334888,3,323160,3
32,rcbincr,1,2,31,0,0,11400,11400,1,11400,1
32,rcbincr,1,3,0,0,114520,0,1475048,3,1699472,3
32,rcbincr,1,3,1,0,7712,112560,1377632,3,1159696,3
32,rcbincr,1,3,2,0,1832,1832,430544,2,430552,2
32,rcbincr,1,3,3,0,3664,3224,660200,3,654584,3
32,rcbincr,1,3,4,0,1680,3360,433792,2,432104,2
32,rcbincr,1,3,5,0,1304,2608,339192,2,337872,2
32,rcbincr,1,3,6,0,1096,2192,285736,2,284624,2
32,rcbincr,1,3,7,0,976,1952,254896,2,253904,2
32,rcbincr,1,3,8,0,0,1568,1568,1,1568,1
32,rcbincr,1,3,9,0,0,1296,1296,1,1296,1
32,rcbincr,1,3,10,0,0,0,0,0,0,0
32,rcbincr,1,3,11,0,0,0,0,0,0,0
32,rcbincr,1,3,12,0,1152,1152,233568,2,233568,2
32,rcbincr,1,3,13,0,1040,1040,211168,2,211168,2
32,rcbincr,1,3,14,0,0,1144,1144,1,1144,1
32,rcbincr,1,3,15,0,0,1048,1048,1,1048,1
32,rcbincr,1,3,16,0,3200,0,324840,2,328064,2
32,rcbincr,1,3,17,0,2952,1704,276416,2,277680,2
32,rcbincr,1,3,18,0,0,1472,1472,1,1472,1
32,rcbincr,1,3,19,0,1424,1264,233088,2,233240,2
32,rcbincr,1,3,20,0,0,1680,1680,1,1680,1
32,rcbincr,1,3,21,0,0,0,0,0,0,0
32,rcbincr,1,3,22,0,0,1456,1456,1,1456,1
32,rcbincr,1,3,23,0,0,0,0,0,0,0
32,rcbincr,1,3,24,0,0,0,0,0,0,0
32,rcbincr,1,3,25,0,0,0,0,0,0,0
32,rcbincr,1,3,26,0,0,1480,1480,1,1480,1
32,rcbincr,1,3,27,0,1480,0,163672,2,165160,2
32,rcbincr,1,3,28,0,0,1576,1576,1,1576,1
32,rcbincr,1,3,29,0,1576,0,163144,2,164728,2
32,rcbincr,1,3,30,0,0,0,0,0,0,0
32,rcbincr,1,3,31,0,0,0,0,0,0,0
32,rcbincr,1,4,0,0,18120,0,1608264,3,1639360,3
32,rcbincr,1,4,1,0,7704,16120,1070992,3,1046408,3
32,rcbincr,1,4,2,0,1824,1840,430552,2,430544,2
32,rcbincr,1,4,3,0,3648,3224,661064,3,655416,3
32,rcbincr,1,4,4,0,1680,3360,432104,2,430416,2
32,rcbincr,1,4,5,0,1304,2608,337872,2,336552,2
32,rcbincr,1,4,6,0,1096,2192,284624,2,283512,2
32,rcbincr,1,4,7,0,976,1952,253904,2,252912,2
32,rcbincr,1,4,8,0,1568,1568,321488,2,319912,2
32,rcbincr,1,4,9,0,1296,1296,267616,2,266304,2
32,rcbincr,1,4,10,0,0,1544,1544,1,1544,1
32,rcbincr,1,4,11,0,0,1320,1320,1,1320,1
32,rcbincr,1,4,12,0,0,1152,1152,1,1152,1
32,rcbincr,1,4,13,0,0,1040,1040,1,1040,1
32,rcbincr,1,4,14,0,0,0,0,0,0,0
32,rcbincr,1,4,15,0,0,0,0,0,0,0
32,rcbincr,1,4,16,0,0,0,0,0,0,0
32,rcbincr,1,4,17,0,0,0,0,0,0,0
32,rcbincr,1,4,18,0,0,0,0,0,0,0
32,rcbincr,1,4,19,0,0,0,0,0,0,0
32,rcbincr,1,4,20,0,0,0,0,0,0,0
32,rcbincr,1,4,21,0,0,0,0,0,0,0
32,rcbincr,1,4,22,0,0,0,0,0,0,0
32,rcbincr,1,4,23,0,0,0,0,0,0,0
32,rcbincr,1,4,24,0,0,0,0,0,0,0
32,rcbincr,1,4,25,0,0,0,0,0,0,0
32,rcbincr,1,4,26,0,0,0,0,0,0,0
32,rcbincr,1,4,27,0,0,0,0,0,0,0
32,rcbincr,1,4,28,0,0,0,0,0,0,0
32,rcbincr,1,4,29,0,0,0,0,0,0,0
32,rcbincr,1,4,30,0,0,0,0,0,0,0
32,rcbincr,1,4,31,0,0,0,0,0,0,0
32,rcbincr,1,5,0,0,0,0,0,0,0,0
32,rcbincr,1,5,1,0,0,0,0,0,0,0
32,rcbincr,1,5,2,0,0,1824,1824,1,1824,1
32,rcbincr,1,5,3,0,1824,0,329344,2,331184,2
32,rcbincr,1,5,4,0,0,2000,2000,1,2000,1
32,rcbincr,1,5,5,0,2000,0,334640,2,336656,2
32,rcbincr,1,5,6,0,0,2000,2000,1,2000,1
32,rcbincr,1,5,7,0,2000,0,251984,2,254000,2
32,rcbincr,1,5,8,0,0,3184,3184,1,3184,1
32,rcbincr,1,5,9,0,3184,0,530608,3,531200,3
32,rcbincr,1,5,10,0,0,1344,1344,1,1344,1
32,rcbincr,1,5,11,0,1344,0,228464,2,228480,2
32,rcbincr,1,5,12,0,0,1560,1560,1,1560,1
32,rcbincr,1,5,13,0,1560,0,210648,2,211168,2
32,rcbincr,1,5,14,0,0,1376,1376,1,1376,1
32,rcbincr,1,5,15,0,1376,0,186512,2,186832,2
32,rcbincr,1,5,16,0,0,1712,1712,1,1712,1
32,rcbincr,1,5,17,0,1712,0,274736,2,276464,2
32,rcbincr,1,5,18,0,0,1424,1424,1,1424,1
32,rcbincr,1,5,19,0,1424,0,231976,2,233408,2
32,rcbincr,1,5,20,0,0,1680,1680,1,1680,1
32,rcbincr,1,5,21,0,1680,0,217072,2,218768,2
32,rcbincr,1,5,22,0,0,1456,1456,1,1456,1
32,rcbincr,1,5,23,0,1456,0,188848,2,190312,2
32,rcbincr,1,5,24,0,0,1656,1656,1,1656,1
32,rcbincr,1,5,25,0,1656,0,183904,2,185576,2
32,rcbincr,1,5,26,0,0,0,0,0,0,0
32,rcbincr,1,5,27,0,0,0,0,0,0,0
32,rcbincr,1,5,28,0,0,0,0,0,0,0
32,rcbincr,1,5,29,0,0,0,0,0,0,0
32,rcbincr,1,5,30,0,0,1488,1488,1,1488,1
32,rcbincr,1,5,31,0,1488,0,1488,1,1488,1
64,hilbert,1,1,41,0,77128,131072,682672,4,577552,22
64,hilbert,1,1,40,,74016,131072,675408,4,565128,18
64,hilbert,1,1,62,,120136,131072,767648,4,755024,22
64,hilbert,1,1,61,,133320,131072,794016,4,810240,22
64,hilbert,1,1,38,,76576,131072,681568,4,573760,22
64,hilbert,1,1,56,,134752,131072,797920,4,810672,22
64,hilbert,1,1,39,,72568,131072,673552,4,563024,24
64,hilbert,1,1,63,,135328,131072,665928,4,675256,10
64,hilbert,1,1,49,,102504,131072,733424,4,683568,22
64,hilbert,1,1,28,,102144,131072,732704,4,681712,26
64,hilbert,1,1,51,,117680,131072,763776,4,743040,30
64,hilbert,1,1,16,,108544,131072,744464,4,705248,20
64,hilbert,1,1,29,,104664,131072,736704,4,691840,28
64,hilbert,1,1,8,,214064,131072,955504,4,1146192,30
64,hilbert,1,1,5,,158016,131072,843408,4,910544,28
64,hilbert,1,1,52,,107184,131072,742784,4,697728,22
64,hilbert,1,1,10,,154040,131072,835456,4,894704,28
64,hilbert,1,1,32,,86840,131072,701056,4,617296,24
64,hilbert,1,1,53,,117952,131072,763280,4,744528,24
64,hilbert,1,1,17,,101208,131072,729792,4,675248,22
64,hilbert,1,1,4,,156448,131072,709200,4,776592,26
64,hilbert,1,1,13,,117424,131072,763264,4,741008,28
64,hilbert,1,1,30,,97424,131072,723264,4,662208,22
64,hilbert,1,1,18,,92272,131072,712960,4,647760,30
64,hilbert,1,1,27,,99112,131072,726640,4,667968,22
64,hilbert,1,1,19,,97440,131072,723296,4,659776,24
64,hilbert,1,1,9,,160712,131072,849840,4,915408,24
64,hilbert,1,1,31,,90648,131072,708672,4,636992,18
64,hilbert,1,1,15,,119000,131072,766416,4,749216,24
64,hilbert,1,1,14,,119904,131072,768224,4,753392,24
64,hilbert,1,1,20,,104200,131072,735776,4,690256,20
64,hilbert,1,1,33,,83088,131072,694592,4,606368,30
64,hilbert,1,1,12,,132752,131072,793920,4,800632,26
64,hilbert,1,1,11,,154048,131072,836512,4,888752,26
64,hilbert,1,1,50,,110528,131072,749472,4,713648,24
64,hilbert,1,1,44,,89280,131072,706976,4,628352,26
64,hilbert,1,1,45,,93936,131072,716288,4,646608,28
64,hilbert,1,1,7,,287424,131072,972192,4,1294528,30
64,hilbert,1,1,26,,107192,131072,742800,4,702000,22
64,hilbert,1,1,21,,113920,131072,754184,4,726528,18
64,hilbert,1,1,46,,95752,131072,718880,4,653616,24
64,hilbert,1,1,34,,88544,131072,704464,4,631936,30
64,hilbert,1,1,25,,118536,131072,765488,4,747152,26
64,hilbert,1,1,22,,127816,131072,784048,4,784704,24
64,hilbert,1,1,47,,90024,131072,707424,4,637008,24
64,hilbert,1,1,48,,96328,131072,721072,4,655664,20
64,hilbert,1,1,23,,140608,131072,808592,4,834032,24
64,hilbert,1,1,24,,124960,131072,778336,4,773760,22
64,hilbert,1,1,6,,164984,93080,516128,2,946736,24
64,hilbert,1,1,57,,145832,131072,689008,4,722608,24
64,hilbert,1,1,55,,149824,131072,827024,4,883744,22
64,hilbert,1,1,54,,130864,131072,790144,4,798368,26
64,hilbert,1,1,58,,178824,131072,885024,4,1001456,28
64,hilbert,1,1,60,,155552,131072,839520,4,892848,24
64,hilbert,1,1,37,,78072,131072,684560,4,587904,24
64,hilbert,1,1,1,,289232,131072,974768,4,1308352,18
64,hilbert,1,1,36,,82400,131072,693216,4,604896,20
64,hilbert,1,1,35,,86440,131072,570224,4,485344,24
64,hilbert,1,1,59,,181224,131072,889824,4,999936,28
64,hilbert,1,1,2,,224248,131072,975872,4,1172608,24
64,hilbert,1,1,43,,83328,131072,694032,4,603360,26
64,hilbert,1,1,42,,80800,131072,556872,4,464784,26
64,hilbert,1,1,3,,197472,131072,923360,4,1078416,32
64,hilbert,1,1,0,,382464,0,898056,4,1675496,10
64,hilbert,1,2,7,0,18760,13288,224896,26,260192,18
64,hilbert,1,2,23,,27704,27856,207408,22,368048,24
64,hilbert,1,2,13,,16352,14928,178464,26,244352,26
64,hilbert,1,2,27,,5048,9168,71200,18,115440,22
64,hilbert,1,2,3,,8368,5672,129424,24,153712,16
64,hilbert,1,2,8,,14720,18760,193712,26,294800,22
64,hilbert,1,2,9,,16168,14720,187648,22,392128,24
64,hilbert,1,2,22,,27856,23512,210400,22,327024,22
64,hilbert,1,2,21,,23512,19336,140864,14,198336,22
64,hilbert,1,2,26,,9168,15952,161360,20,210960,22
64,hilbert,1,2,25,,15952,24552,149216,22,173104,20
64,hilbert,1,2,24,,24552,27704,339872,18,354160,18
64,hilbert,1,2,6,,13288,10488,198880,18,228880,16
64,hilbert,1,2,17,,15048,16720,85952,18,120016,20
64,hilbert,1,2,4,,9256,8368,250320,24,234288,18
64,hilbert,1,2,5,,10488,9256,217312,24,222128,20
64,hilbert,1,2,12,,14928,15040,97248,21,210952,23
64,hilbert,1,2,10,,12840,16168,345584,26,345344,22
64,hilbert,1,2,11,,15040,12840,245008,24,278736,20
64,hilbert,1,2,16,,16720,17512,112816,16,142048,18
64,hilbert,1,2,0,,2224,0,135456,8,126304,10
64,hilbert,1,2,14,,14800,16352,152736,20,172016,16
64,hilbert,1,2,28,,0,7928,33168,16,82928,20
64,hilbert,1,2,29,,2880,5712,61264,22,55616,18
64,hilbert,1,2,15,,17512,14800,181984,22,319104,18
64,hilbert,1,2,2,,5672,6016,233728,20,402736,20
64,hilbert,1,2,1,,6016,2224,403616,14,468688,20
64,hilbert,1,2,20,,19336,16768,137856,16,194224,18
64,hilbert,1,2,19,,16768,16528,139936,22,175104,24
64,hilbert,1,2,18,,16528,15048,177552,28,239456,20
64,hilbert,1,2,30,,5712,11296,200480,18,215104,16
64,hilbert,1,2,31,,11296,14592,152048,14,161952,18
64,hilbert,1,2,32,,14592,18264,117696,22,173904,22
64,hilbert,1,2,33,,18264,22584,218848,28,250656,18
64,hilbert,1,2,34,,22584,29752,236064,26,252672,12
64,hilbert,1,2,35,,29752,32496,208864,22,295152,12
64,hilbert,1,2,36,,32496,32320,216736,18,300112,14
64,hilbert,1,2,37,,32320,29824,251792,22,290848,20
64,hilbert,1,2,38,,29824,28776,144752,20,274368,22
64,hilbert,1,2,39,,28776,27144,171760,20,215088,22
64,hilbert,1,2,40,,27144,27648,186448,16,258616,26
64,hilbert,1,2,41,,27648,28320,142704,20,231040,20
64,hilbert,1,2,42,,28320,29288,195408,24,237264,20
64,hilbert,1,2,43,,29288,29448,162656,24,283296,20
64,hilbert,1,2,44,,29448,30656,263632,24,304848,28
64,hilbert,1,2,45,,30656,32360,194064,26,297344,22
64,hilbert,1,2,46,,32360,31120,198112,22,296688,20
64,hilbert,1,2,47,,31120,28616,305440,22,312160,16
64,hilbert,1,2,48,,28616,30936,251632,16,293184,20
64,hilbert,1,2,49,,30936,32272,283520,20,311488,24
64,hilbert,1,2,50,,32272,33936,234976,22,355600,22
64,hilbert,1,2,51,,33936,33536,320960,28,370192,24
64,hilbert,1,2,52,,33536,29768,150832,20,263216,20
64,hilbert,1,2,53,,29768,31896,243104,22,355488,20
64,hilbert,1,2,54,,31896,34080,212240,22,284224,28
64,hilbert,1,2,55,,34080,37920,284416,20,451984,24
64,hilbert,1,2,56,,37920,33032,200624,20,322304,22
64,hilbert,1,2,57,,33032,28496,160736,22,231520,16
64,hilbert,1,2,58,,28496,23648,446992,24,440256,20
64,hilbert,1,2,63,,1152,0,3200,6,5664,8
64,hilbert,1,2,59,,23648,8528,197520,24,268736,22
64,hilbert,1,2,60,,8528,3264,35616,18,50704,14
64,hilbert,1,2,62,,1560,1152,68704,18,216704,12
64,hilbert,1,2,61,,3264,1560,305920,22,292752,16
64,hilbert,1,3,63,0,0,136,528,4,464,6
64,hilbert,1,3,59,,3592,0,71392,18,76432,14
64,hilbert,1,3,60,,584,1424,8560,12,12912,16
64,hilbert,1,3,61,,304,584,28624,8,26560,14
64,hilbert,1,3,62,,136,304,7664,6,139616,10
64,hilbert,1,3,57,,752,1352,8480,11,8144,13
64,hilbert,1,3,58,,0,2920,26464,14,44752,14
64,hilbert,1,3,50,,1104,224,5960,12,12904,10
64,hilbert,1,3,51,,2240,1104,64512,20,73200,20
64,hilbert,1,3,49,,224,352,4896,16,14808,14
64,hilbert,1,3,48,,352,1632,7312,14,22040,14
